Primary Key,Year,Company Market Cap,ESG Controversies Score,ESG Score,Independent Board Members,Return on Assets - Actual,Return on Equity - Actual,Total Debt Percentage of Total Equity,Identifier (RIC),Company Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name
8111.T_2023,2023,3089085067,100,37.54102976,40.00%,0.258,0.293,0.050727,8111.T,Goldwin Inc,Textiles & Apparel,Apparel & Accessories,Sportswear & Outdoors Clothing
8111.T_2022,2022,3229385339,100,39.81868295,0.00%,0.213,0.247,0.0901421,8111.T,Goldwin Inc,Textiles & Apparel,Apparel & Accessories,Sportswear & Outdoors Clothing
8111.T_2021,2021,2425541645,,,0.00%,0.12359,0.216,0.217609,8111.T,Goldwin Inc,Textiles & Apparel,Apparel & Accessories,Sportswear & Outdoors Clothing
8111.T_2020,2020,2547330515,,,0.00%,0.205,0.25,0.1253735,8111.T,Goldwin Inc,Textiles & Apparel,Apparel & Accessories,Sportswear & Outdoors Clothing
8111.T_2019,2019,3135107027,,,0.00%,,0.247,0.2227777,8111.T,Goldwin Inc,Textiles & Apparel,Apparel & Accessories,Sportswear & Outdoors Clothing
8111.T_2018,2018,2220041922,,,0.00%,,0.154,0.3151164,8111.T,Goldwin Inc,Textiles & Apparel,Apparel & Accessories,Sportswear & Outdoors Clothing
8111.T_2017,2017,787031895.1,,,0.00%,,,0.2916849,8111.T,Goldwin Inc,Textiles & Apparel,Apparel & Accessories,Sportswear & Outdoors Clothing
8111.T_2016,2016,506087432.8,,,0.00%,,,0.2666644,8111.T,Goldwin Inc,Textiles & Apparel,Apparel & Accessories,Sportswear & Outdoors Clothing
GRND3.SA_2025,2025,645069931.3,,,28.57%,,,0.021981,GRND3.SA,Grendene SA,Textiles & Apparel,Footwear,Footwear (NEC)
GRND3.SA_2024,2024,684767624.3,100,35.96825102,28.57%,,,0.0318155,GRND3.SA,Grendene SA,Textiles & Apparel,Footwear,Footwear (NEC)
GRND3.SA_2023,2023,1188658096,100,37.47642548,28.57%,,,0.0344962,GRND3.SA,Grendene SA,Textiles & Apparel,Footwear,Footwear (NEC)
GRND3.SA_2022,2022,965331680.4,100,39.49753101,28.57%,,0.1343,0.0494989,GRND3.SA,Grendene SA,Textiles & Apparel,Footwear,Footwear (NEC)
GRND3.SA_2021,2021,1237103134,100,33.10268324,28.57%,,0.14439,0.0238234,GRND3.SA,Grendene SA,Textiles & Apparel,Footwear,Footwear (NEC)
GRND3.SA_2020,2020,1183921363,100,23.48094569,28.57%,,,0.043718,GRND3.SA,Grendene SA,Textiles & Apparel,Footwear,Footwear (NEC)
GRND3.SA_2019,2019,2461802518,100,25.5407205,0.00%,,,0.0441342,GRND3.SA,Grendene SA,Textiles & Apparel,Footwear,Footwear (NEC)
GRND3.SA_2018,2018,1667039817,,,0.00%,,,0.038422,GRND3.SA,Grendene SA,Textiles & Apparel,Footwear,Footwear (NEC)
GRND3.SA_2017,2017,2163216713,,,0.00%,,,0.0429052,GRND3.SA,Grendene SA,Textiles & Apparel,Footwear,Footwear (NEC)
GRND3.SA_2016,2016,1549157083,,,0.00%,,0.20145,,GRND3.SA,Grendene SA,Textiles & Apparel,Footwear,Footwear (NEC)
3002.T_2025,2025,808604810.5,100,52.05718786,27.27%,0.051,0.053,0.0757468,3002.T,Gunze Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3002.T_2024,2024,578522792.7,100,55.4642995,33.33%,0.041,0.044,0.0767347,3002.T,Gunze Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3002.T_2023,2023,555443557.8,100,47.66030499,33.33%,0.037,0.039,0.1334257,3002.T,Gunze Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3002.T_2022,2022,550182342.3,100,52.84779824,33.33%,0.034,0.026,0.0988152,3002.T,Gunze Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3002.T_2021,2021,598284519.6,100,41.28099216,33.33%,0.01345,0.01947,0.155976,3002.T,Gunze Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3002.T_2020,2020,511057019.5,100,41.81183379,25.00%,0.041,0.04,0.2332255,3002.T,Gunze Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3002.T_2019,2019,774019671.1,100,32.82252708,25.00%,0.042,0.037,0.2400962,3002.T,Gunze Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3002.T_2018,2018,635754537.5,100,34.25858646,15.38%,0.02035,0.03211,0.25303,3002.T,Gunze Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3002.T_2017,2017,1001842650,100,37.96304032,14.29%,0.028,0.029,0.2627154,3002.T,Gunze Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3002.T_2016,2016,664666192.9,100,24.46568608,20.00%,0.005,-0.011,0.2944795,3002.T,Gunze Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
HAPD.IC_2025,2025,441287507.3,,,0.00%,,,0.6538118,HAPD.IC,Hampidjan hf,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
HAPD.IC_2024,2024,453541036.8,100,27.42822456,0.00%,,,0.6216543,HAPD.IC,Hampidjan hf,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
HAPD.IC_2023,2023,593885985.4,100,23.61447093,0.00%,,,0.7412563,HAPD.IC,Hampidjan hf,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
HAPD.IC_2022,2022,389966753.9,,,0.00%,,,0.6645806,HAPD.IC,Hampidjan hf,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
HAPD.IC_2021,2021,393540872.8,,,0.00%,,,0.7029356,HAPD.IC,Hampidjan hf,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
HAPD.IC_2020,2020,269402839.1,,,0.00%,,,0.685315,HAPD.IC,Hampidjan hf,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
HAPD.IC_2019,2019,176880673.4,,,0.00%,,,0.6719973,HAPD.IC,Hampidjan hf,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
HAPD.IC_2018,2018,146665964.2,,,0.00%,,,0.6266356,HAPD.IC,Hampidjan hf,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
HAPD.IC_2017,2017,157178447.1,,,0.00%,,,0.869509,HAPD.IC,Hampidjan hf,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
HAPD.IC_2016,2016,142987001.5,,,0.00%,,,,HAPD.IC,Hampidjan hf,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
020000.KS_2025,2025,212500966.1,,,44.44%,0.02573,0.03185,0.0619919,020000.KS,Handsome Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
020000.KS_2024,2024,225101642.6,100,42.49234614,42.86%,0.0492,0.06137,0.037962,020000.KS,Handsome Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
020000.KS_2023,2023,330297747.1,100,46.69875219,50.00%,0.07589,0.09559,0.0466096,020000.KS,Handsome Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
020000.KS_2022,2022,495645419.4,100,37.35495092,42.86%,0.07648,0.09709,0.016587,020000.KS,Handsome Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
020000.KS_2021,2021,651089171,100,28.50304989,40.00%,0.0616,0.07851,0.0417753,020000.KS,Handsome Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
020000.KS_2020,2020,557166167.5,100,27.31892535,38.46%,0.06568,0.08374,0.0230228,020000.KS,Handsome Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
020000.KS_2019,2019,599848762,100,24.67805109,0.00%,0.06016,0.07746,0.0654321,020000.KS,Handsome Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
020000.KS_2018,2018,699542041.2,,,0.00%,0.04703,0.05965,0.1621293,020000.KS,Handsome Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
020000.KS_2017,2017,606687000.8,,,0.00%,0.0566,0.06599,0.0436546,020000.KS,Handsome Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
020000.KS_2016,2016,678835658.7,,,0.00%,,,,020000.KS,Handsome Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
3389.HK_2025,2025,66974663.57,,,37.50%,,,0.0252645,3389.HK,Hengdeli Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Watches
3389.HK_2024,2024,71192173.83,100,23.0907,50.00%,,,0.0381306,3389.HK,Hengdeli Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Watches
3389.HK_2023,2023,75635943.38,100,30.63860151,42.86%,,,0.0307671,3389.HK,Hengdeli Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Watches
3389.HK_2022,2022,131207338.9,100,28.29719246,42.86%,,,0.029865,3389.HK,Hengdeli Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Watches
3389.HK_2021,2021,143582563.1,100,34.09223132,42.86%,-0.02594,-0.05504,0.0184847,3389.HK,Hengdeli Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Watches
3389.HK_2020,2020,157591082.1,100,30.80009791,42.86%,0.01157,0.02432,0.1030383,3389.HK,Hengdeli Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Watches
3389.HK_2019,2019,176199610.6,100,31.17201851,37.50%,0.03927,0.08707,0.0323206,3389.HK,Hengdeli Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Watches
3389.HK_2018,2018,181691298.1,100,33.70301816,37.50%,0.03163,0.07243,0.0246115,3389.HK,Hengdeli Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Watches
3389.HK_2017,2017,187440889.6,100,29.51416694,37.50%,0.07865,0.183,0.688694,3389.HK,Hengdeli Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Watches
3389.HK_2016,2016,656703282.9,100,23.04946485,42.86%,0.08751,0.19626,0.5420618,3389.HK,Hengdeli Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Watches
3389.HK_2015,2015,,100,32.40063088,,,,,3389.HK,Hengdeli Holdings Ltd,Textiles & Apparel,Apparel & Accessories,Watches
HRMS.PA_2025,2025,2.24E+11,,,28.57%,0.21149,0.283,0.1254183,HRMS.PA,Hermes International SCA,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
HRMS.PA_2024,2024,2.45E+11,29.54545455,55.29918639,28.57%,0.2275,0.3119,0.1354996,HRMS.PA,Hermes International SCA,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
HRMS.PA_2023,2023,2.03E+11,71.42857143,58.28346992,25.00%,0.2151,0.3083,0.1552541,HRMS.PA,Hermes International SCA,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
HRMS.PA_2022,2022,1.53E+11,76.47058824,59.55130193,28.57%,0.1964,0.2914,0.1914577,HRMS.PA,Hermes International SCA,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
HRMS.PA_2021,2021,1.62E+11,100,63.49937789,28.57%,0.1324,0.1986,0.2281153,HRMS.PA,Hermes International SCA,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
HRMS.PA_2020,2020,92858854795,100,64.98776199,35.29%,0.1762,0.2532,0.1736188,HRMS.PA,Hermes International SCA,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
HRMS.PA_2019,2019,70330342274,100,61.02080556,30.77%,0.1973,0.2665,0.2129797,HRMS.PA,Hermes International SCA,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
HRMS.PA_2018,2018,51180050938,100,56.35107149,30.77%,0.1914,0.2593,0.0106235,HRMS.PA,Hermes International SCA,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
HRMS.PA_2017,2017,47110350105,100,54.90646378,41.67%,0.19672,0.27086,0.0093505,HRMS.PA,Hermes International SCA,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
HRMS.PA_2016,2016,41172070680,100,42.70344422,40.00%,,,,HRMS.PA,Hermes International SCA,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
HRMS.PA_2015,2015,,100,43.5979358,,,,,HRMS.PA,Hermes International SCA,Textiles & Apparel,Apparel & Accessories,Handbags & Luggage
HHRG.KL_2025,2025,12757193.38,,,33.33%,,,,HHRG.KL,HHRG Bhd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
HHRG.KL_2024,2024,24804396.54,100,10.47522646,28.57%,,,0.1685735,HHRG.KL,HHRG Bhd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
HHRG.KL_2023,2023,57258453.34,100,8.148991744,57.14%,,,0.1967472,HHRG.KL,HHRG Bhd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
HHRG.KL_2022,2022,79686244.17,100,12.77157784,0.00%,,,0.2131817,HHRG.KL,HHRG Bhd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
HHRG.KL_2021,2021,22831016.1,,,0.00%,,,0.7811992,HHRG.KL,HHRG Bhd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
HHRG.KL_2020,2020,6309645.575,,,0.00%,,,,HHRG.KL,HHRG Bhd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
HHRG.KL_2019,2019,2592831.964,,,0.00%,,,,HHRG.KL,HHRG Bhd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
HHRG.KL_2018,2018,10036539.45,,,0.00%,,,0.5901095,HHRG.KL,HHRG Bhd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
HHRG.KL_2017,2017,18135658.18,,,0.00%,,,0.7274221,HHRG.KL,HHRG Bhd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
HHRG.KL_2016,2016,18006412.7,,,0.00%,,,0.7003723,HHRG.KL,HHRG Bhd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
600398.SS_2025,2025,3536226957,,,27.27%,0.06519,0.13137,0.1756946,600398.SS,HLA Group Corp Ltd,Textiles & Apparel,Apparel & Accessories,Men's Clothing
600398.SS_2024,2024,4766548671,100,25.52242885,30.77%,0.08883,0.19262,0.3398635,600398.SS,HLA Group Corp Ltd,Textiles & Apparel,Apparel & Accessories,Men's Clothing
600398.SS_2023,2023,4091960970,100,29.63842591,27.27%,0.0671,0.1457,0.4126273,600398.SS,HLA Group Corp Ltd,Textiles & Apparel,Apparel & Accessories,Men's Clothing
600398.SS_2022,2022,3101559694,100,32.66832845,33.33%,0.08419,0.1737,0.3746262,600398.SS,HLA Group Corp Ltd,Textiles & Apparel,Apparel & Accessories,Men's Clothing
600398.SS_2021,2021,3834417135,100,32.28067788,42.86%,0.06308,0.13072,0.3337657,600398.SS,HLA Group Corp Ltd,Textiles & Apparel,Apparel & Accessories,Men's Clothing
600398.SS_2020,2020,3479966743,100,18.34712347,33.33%,0.10975,0.2444,0.3476556,600398.SS,HLA Group Corp Ltd,Textiles & Apparel,Apparel & Accessories,Men's Clothing
600398.SS_2019,2019,4349679313,100,19.33241337,33.33%,0.12634,0.287,0.4584241,600398.SS,HLA Group Corp Ltd,Textiles & Apparel,Apparel & Accessories,Men's Clothing
600398.SS_2018,2018,4845399986,100,18.14120495,33.33%,0.13457,0.3251,0.323517,600398.SS,HLA Group Corp Ltd,Textiles & Apparel,Apparel & Accessories,Men's Clothing
600398.SS_2017,2017,5583590820,100,15.10202492,0.00%,0.1306,0.3464,0.3906914,600398.SS,HLA Group Corp Ltd,Textiles & Apparel,Apparel & Accessories,Men's Clothing
600398.SS_2016,2016,6641392385,,,0.00%,0.14072,0.4002,0.5143291,600398.SS,HLA Group Corp Ltd,Textiles & Apparel,Apparel & Accessories,Men's Clothing
NBHG.MU_2025,2025,23085952,,,0.00%,,,0.2886024,NBHG.MU,Hoftex Group AG,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
NBHG.MU_2024,2024,29946400,100,12.50701942,0.00%,,,0.2614282,NBHG.MU,Hoftex Group AG,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
NBHG.MU_2023,2023,41380480,100,13.82816554,0.00%,,,0.3006304,NBHG.MU,Hoftex Group AG,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
NBHG.MU_2022,2022,52270080,100,13.5539568,0.00%,0.00715,0.0168,0.2029786,NBHG.MU,Hoftex Group AG,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
NBHG.MU_2021,2021,70237920,100,11.90968288,0.00%,0.0033,0.00746,0.3395932,NBHG.MU,Hoftex Group AG,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
NBHG.MU_2020,2020,52814560,100,3.579832927,0.00%,0.00635,0.01661,0.3835507,NBHG.MU,Hoftex Group AG,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
NBHG.MU_2019,2019,62070720,,,0.00%,,,0.4886854,NBHG.MU,Hoftex Group AG,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
NBHG.MU_2018,2018,68604480,,,0.00%,,,0.5329789,NBHG.MU,Hoftex Group AG,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
NBHG.MU_2017,2017,71299656,,,0.00%,,,0.5338707,NBHG.MU,Hoftex Group AG,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
NBHG.MU_2016,2016,65936528,,,0.00%,,,0.1552089,NBHG.MU,Hoftex Group AG,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
300979.SZ_2025,2025,7131058797,,,38.46%,0.18199,0.236,0.0306354,300979.SZ,Huali Industrial Group Co Ltd,Textiles & Apparel,Footwear,Footwear (NEC)
300979.SZ_2024,2024,12145643671,100,59.41757333,38.46%,0.175,0.22609,0.0610052,300979.SZ,Huali Industrial Group Co Ltd,Textiles & Apparel,Footwear,Footwear (NEC)
300979.SZ_2023,2023,7842481233,100,59.73172945,35.71%,0.19359,0.2671,0.0658832,300979.SZ,Huali Industrial Group Co Ltd,Textiles & Apparel,Footwear,Footwear (NEC)
300979.SZ_2022,2022,9029070134,100,51.92424978,38.46%,0.21359,0.2997,0.1893064,300979.SZ,Huali Industrial Group Co Ltd,Textiles & Apparel,Footwear,Footwear (NEC)
300979.SZ_2021,2021,14391375252,100,42.15710187,0.00%,,,0.2642872,300979.SZ,Huali Industrial Group Co Ltd,Textiles & Apparel,Footwear,Footwear (NEC)
300979.SZ_2020,2020,,,,0.00%,,,0.6653536,300979.SZ,Huali Industrial Group Co Ltd,Textiles & Apparel,Footwear,Footwear (NEC)
300979.SZ_2019,2019,,,,0.00%,,,2.7459714,300979.SZ,Huali Industrial Group Co Ltd,Textiles & Apparel,Footwear,Footwear (NEC)
300979.SZ_2018,2018,,,,0.00%,,,0.3258605,300979.SZ,Huali Industrial Group Co Ltd,Textiles & Apparel,Footwear,Footwear (NEC)
300979.SZ_2017,2017,,,,0.00%,,,,300979.SZ,Huali Industrial Group Co Ltd,Textiles & Apparel,Footwear,Footwear (NEC)
300979.SZ_2016,2016,,,,0.00%,,,,300979.SZ,Huali Industrial Group Co Ltd,Textiles & Apparel,Footwear,Footwear (NEC)
BOSSn.DE_2025,2025,2544960000,,,85.71%,0.05889,0.15699,0.8607693,BOSSn.DE,Hugo Boss AG,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
BOSSn.DE_2024,2024,3152512000,,,75.00%,0.0782,0.2141,0.857599,BOSSn.DE,Hugo Boss AG,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
BOSSn.DE_2023,2023,4749184000,100,86.5343662,76.92%,0.07129,0.2047,0.8053844,BOSSn.DE,Hugo Boss AG,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
BOSSn.DE_2022,2022,3812864000,76.47058824,87.85387282,76.47%,0.0518,0.1636,0.9711204,BOSSn.DE,Hugo Boss AG,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
BOSSn.DE_2021,2021,3766400000,66.66666667,86.73961937,83.33%,-0.0806,-0.2502,1.4862508,BOSSn.DE,Hugo Boss AG,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
BOSSn.DE_2020,2020,1921216000,100,87.28147315,83.33%,0.0866,0.2069,1.1714281,BOSSn.DE,Hugo Boss AG,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
BOSSn.DE_2019,2019,3045504000,100,85.61184457,83.33%,0.132,0.2491,0.1767971,BOSSn.DE,Hugo Boss AG,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
BOSSn.DE_2018,2018,3795968000,100,84.98521018,78.57%,0.1313,0.2564,0.1405677,BOSSn.DE,Hugo Boss AG,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
BOSSn.DE_2017,2017,4994176000,100,87.73089636,68.42%,0.10759,0.21013,0.231323,BOSSn.DE,Hugo Boss AG,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
BOSSn.DE_2016,2016,4092352000,20,74.74993536,50.00%,,,,BOSSn.DE,Hugo Boss AG,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
BOSSn.DE_2015,2015,,100,74.31261603,,,,,BOSSn.DE,Hugo Boss AG,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
BOSSn.DE_2014,2014,,100,72.37552769,,,,,BOSSn.DE,Hugo Boss AG,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
ICNT.NS_2025,2025,529999047.9,100,69.43987147,66.67%,0.0629,0.11074,0.6360812,ICNT.NS,Indo Count Industries Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
ICNT.NS_2024,2024,730061415.1,100,48.81900196,66.67%,,,0.4575875,ICNT.NS,Indo Count Industries Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
ICNT.NS_2023,2023,664114414.2,100,58.51619857,60.00%,0.0875,0.16379,0.48883,ICNT.NS,Indo Count Industries Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
ICNT.NS_2022,2022,301027464.4,100,61.77665972,60.00%,0.1289,0.24969,0.829309,ICNT.NS,Indo Count Industries Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
ICNT.NS_2021,2021,582958202,,,0.00%,0.1274,0.224,0.4476357,ICNT.NS,Indo Count Industries Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
ICNT.NS_2020,2020,322326918.3,,,0.00%,0.1037,0.1757,0.3624762,ICNT.NS,Indo Count Industries Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
ICNT.NS_2019,2019,115255959.7,,,0.00%,0.0362,0.0624,0.3435543,ICNT.NS,Indo Count Industries Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
ICNT.NS_2018,2018,139306661.2,,,0.00%,0.0782,0.1393,0.3984165,ICNT.NS,Indo Count Industries Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
ICNT.NS_2017,2017,319544263,,,0.00%,0.1593,0.3145,0.3638634,ICNT.NS,Indo Count Industries Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
ICNT.NS_2016,2016,452251448.5,,,0.00%,,0.4905,0.6406771,ICNT.NS,Indo Count Industries Ltd,Textiles & Apparel,Textiles & Leather Goods,Textiles & Leather Goods (NEC)
601718.SS_2025,2025,1777995900,,,38.46%,,,0.2285035,601718.SS,Jihua Group Corp Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
601718.SS_2024,2024,1650421897,100,49.35279545,33.33%,0.0067,0.0107,0.1920357,601718.SS,Jihua Group Corp Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
601718.SS_2023,2023,1592248233,100,35.74818011,37.50%,0.00792,0.01306,0.211391,601718.SS,Jihua Group Corp Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
601718.SS_2022,2022,1731325332,100,45.94878707,37.50%,,,0.3169407,601718.SS,Jihua Group Corp Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
601718.SS_2021,2021,1812339124,100,32.98712517,33.33%,,,0.3853321,601718.SS,Jihua Group Corp Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
601718.SS_2020,2020,1669804514,100,24.57520154,33.33%,,,0.3544292,601718.SS,Jihua Group Corp Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
601718.SS_2019,2019,1834491939,100,25.12690662,33.33%,,-0.0037,0.3982599,601718.SS,Jihua Group Corp Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
601718.SS_2018,2018,1871075249,100,23.65399545,23.08%,,,0.3059326,601718.SS,Jihua Group Corp Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
601718.SS_2017,2017,3786775685,100,21.65363828,0.00%,,0.0916,0.4085681,601718.SS,Jihua Group Corp Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
